caso,origine,h,anno,gruppo,chiave,valore
P1|tetto110|nessuna|T1,2010,2,2012,aggregati,produzione_tot,29172.7186
P1|tetto110|nessuna|T1,2010,2,2012,aggregati,consumo_tot,11291.93249
P1|tetto110|nessuna|T1,2010,2,2012,aggregati,investimento_tot,1917.180022
P1|tetto110|nessuna|T1,2010,2,2012,aggregati,importazioni_tot,2306.765186
P1|tetto110|nessuna|T1,2010,2,2012,aggregati,scorte_tot,2789.006646
P1|tetto110|nessuna|T1,2010,3,2013,investimento_tipo,E,996.3499314
P1|tetto110|nessuna|T1,2010,3,2013,investimento_tipo,S,91.26061115
P1|tetto110|nessuna|T1,2010,3,2013,investimento_tipo,N,638.0910008
P1|tetto110|nessuna|T1,2010,3,2013,investimento_tipo,R,802.9002419
P1|tetto110|nessuna|T1,2010,3,2013,stock_tipo,E,5676.914237
P1|tetto110|nessuna|T1,2010,3,2013,stock_tipo,S,11094.16208
P1|tetto110|nessuna|T1,2010,3,2013,stock_tipo,N,2091.665602
P1|tetto110|nessuna|T1,2010,3,2013,stock_tipo,R,17681.85524
P1|tetto110|nessuna|T1,2010,3,2013,aggregati,produzione_tot,29329.00282
P1|tetto110|nessuna|T1,2010,3,2013,aggregati,consumo_tot,11466.99912
P1|tetto110|nessuna|T1,2010,3,2013,aggregati,investimento_tot,2528.601785
P1|tetto110|nessuna|T1,2010,3,2013,aggregati,importazioni_tot,2399.960066
P1|tetto110|nessuna|T1,2010,3,2013,aggregati,scorte_tot,2576.421585
P1|tetto110|nessuna|T1,2010,4,2014,investimento_tipo,E,1185.713629
P1|tetto110|nessuna|T1,2010,4,2014,investimento_tipo,S,298.0431724
P1|tetto110|nessuna|T1,2010,4,2014,investimento_tipo,N,752.7233836
P1|tetto110|nessuna|T1,2010,4,2014,investimento_tipo,R,699.1259276
P1|tetto110|nessuna|T1,2010,4,2014,stock_tipo,E,6072.976667
P1|tetto110|nessuna|T1,2010,4,2014,stock_tipo,S,11052.42094
P1|tetto110|nessuna|T1,2010,4,2014,stock_tipo,N,2376.133733
P1|tetto110|nessuna|T1,2010,4,2014,stock_tipo,R,17961.04912
P1|tetto110|nessuna|T1,2010,4,2014,aggregati,produzione_tot,29688.31309
P1|tetto110|nessuna|T1,2010,4,2014,aggregati,consumo_tot,11633.31157
P1|tetto110|nessuna|T1,2010,4,2014,aggregati,investimento_tot,2935.606112
P1|tetto110|nessuna|T1,2010,4,2014,aggregati,importazioni_tot,2496.920082
P1|tetto110|nessuna|T1,2010,4,2014,aggregati,scorte_tot,2034.416649
P1|tetto110|nessuna|T1,2010,5,2015,investimento_tipo,E,831.1756538
P1|tetto110|nessuna|T1,2010,5,2015,investimento_tipo,S,241.921778
P1|tetto110|nessuna|T1,2010,5,2015,investimento_tipo,N,686.529729
P1|tetto110|nessuna|T1,2010,5,2015,investimento_tipo,R,665.1153385
P1|tetto110|nessuna|T1,2010,5,2015,stock_tipo,E,6068.091745
P1|tetto110|nessuna|T1,2010,5,2015,stock_tipo,S,10945.77507
P1|tetto110|nessuna|T1,2010,5,2015,stock_tipo,N,2535.017131
P1|tetto110|nessuna|T1,2010,5,2015,stock_tipo,R,18199.60174
P1|tetto110|nessuna|T1,2010,5,2015,aggregati,produzione_tot,30773.19546
P1|tetto110|nessuna|T1,2010,5,2015,aggregati,consumo_tot,11833.79599
P1|tetto110|nessuna|T1,2010,5,2015,aggregati,investimento_tot,2424.742499
P1|tetto110|nessuna|T1,2010,5,2015,aggregati,importazioni_tot,2597.797348
P1|tetto110|nessuna|T1,2010,5,2015,aggregati,scorte_tot,2254.453755
P1|tetto110|nessuna|T2,2010,1,2011,investimento_tipo,E,919.1415218
P1|tetto110|nessuna|T2,2010,1,2011,investimento_tipo,S,0
P1|tetto110|nessuna|T2,2010,1,2011,investimento_tipo,N,188.2982509
P1|tetto110|nessuna|T2,2010,1,2011,investimento_tipo,R,1003.193619
P1|tetto110|nessuna|T2,2010,1,2011,stock_tipo,E,5519.540165
P1|tetto110|nessuna|T2,2010,1,2011,stock_tipo,S,11622.39669
P1|tetto110|nessuna|T2,2010,1,2011,stock_tipo,N,1877.623413
P1|tetto110|nessuna|T2,2010,1,2011,stock_tipo,R,16931.75977
P1|tetto110|nessuna|T2,2010,1,2011,aggregati,produzione_tot,28664.0239
P1|tetto110|nessuna|T2,2010,1,2011,aggregati,consumo_tot,11069.24179
P1|tetto110|nessuna|T2,2010,1,2011,aggregati,investimento_tot,2110.633391
P1|tetto110|nessuna|T2,2010,1,2011,aggregati,importazioni_tot,2217.189236
P1|tetto110|nessuna|T2,2010,1,2011,aggregati,scorte_tot,2355.480544
P1|tetto110|nessuna|T2,2010,2,2012,investimento_tipo,E,762.7595348
P1|tetto110|nessuna|T2,2010,2,2012,investimento_tipo,S,71.43948633
P1|tetto110|nessuna|T2,2010,2,2012,investimento_tipo,N,503.9918497
P1|tetto110|nessuna|T2,2010,2,2012,investimento_tipo,R,870.0363466
P1|tetto110|nessuna|T2,2010,2,2012,stock_tipo,E,5525.232506
P1|tetto110|nessuna|T2,2010,2,2012,stock_tipo,S,11336.39456
P1|tetto110|nessuna|T2,2010,2,2012,stock_tipo,N,1954.957061
P1|tetto110|nessuna|T2,2010,2,2012,stock_tipo,R,17399.67833
P1|tetto110|nessuna|T2,2010,2,2012,aggregati,produzione_tot,28981.00789
P1|tetto110|nessuna|T2,2010,2,2012,aggregati,consumo_tot,11312.42639
P1|tetto110|nessuna|T2,2010,2,2012,aggregati,investimento_tot,2208.227217
P1|tetto110|nessuna|T2,2010,2,2012,aggregati,importazioni_tot,2306.765186
P1|tetto110|nessuna|T2,2010,2,2012,aggregati,scorte_tot,2413.895169
P1|tetto110|nessuna|T2,2010,3,2013,investimento_tipo,E,909.5813623
P1|tetto110|nessuna|T2,2010,3,2013,investimento_tipo,S,93.13103591
P1|tetto110|nessuna|T2,2010,3,2013,investimento_tipo,N,835.6120431
P1|tetto110|nessuna|T2,2010,3,2013,investimento_tipo,R,607.5417822
P1|tetto110|nessuna|T2,2010,3,2013,stock_tipo,E,5668.323432
P1|tetto110|nessuna|T2,2010,3,2013,stock_tipo,S,11083.39428
P1|tetto110|nessuna|T2,2010,3,2013,stock_tipo,N,2355.958775
P1|tetto110|nessuna|T2,2010,3,2013,stock_tipo,R,17593.98957
P1|tetto110|nessuna|T2,2010,3,2013,aggregati,produzione_tot,29465.14924
P1|tetto110|nessuna|T2,2010,3,2013,aggregati,consumo_tot,11485.72406
P1|tetto110|nessuna|T2,2010,3,2013,aggregati,investimento_tot,2445.866223
P1|tetto110|nessuna|T2,2010,3,2013,aggregati,importazioni_tot,2399.960066
P1|tetto110|nessuna|T2,2010,3,2013,aggregati,scorte_tot,2378.160613
P1|tetto110|nessuna|T2,2010,4,2014,investimento_tipo,E,1067.755157
P1|tetto110|nessuna|T2,2010,4,2014,investimento_tipo,S,238.1294159
P1|tetto110|nessuna|T2,2010,4,2014,investimento_tipo,N,1256.852295
P1|tetto110|nessuna|T2,2010,4,2014,investimento_tipo,R,324.2992202
P1|tetto110|nessuna|T2,2010,4,2014,stock_tipo,E,5947.398396
P1|tetto110|nessuna|T2,2010,4,2014,stock_tipo,S,10982.3077
P1|tetto110|nessuna|T2,2010,4,2014,stock_tipo,N,3087.02901
P1|tetto110|nessuna|T2,2010,4,2014,stock_tipo,R,17500.44349
P1|tetto110|nessuna|T2,2010,4,2014,aggregati,produzione_tot,29870.04125
P1|tetto110|nessuna|T2,2010,4,2014,aggregati,consumo_tot,11667.0259
P1|tetto110|nessuna|T2,2010,4,2014,aggregati,investimento_tot,2887.036088
P1|tetto110|nessuna|T2,2010,4,2014,aggregati,importazioni_tot,2496.920082
P1|tetto110|nessuna|T2,2010,4,2014,aggregati,scorte_tot,2029.050693
P1|tetto110|nessuna|T2,2010,5,2015,investimento_tipo,E,858.827961
P1|tetto110|nessuna|T2,2010,5,2015,investimento_tipo,S,198.4971653
P1|tetto110|nessuna|T2,2010,5,2015,investimento_tipo,N,1716.058097
P1|tetto110|nessuna|T2,2010,5,2015,investimento_tipo,R,0
P1|tetto110|nessuna|T2,2010,5,2015,stock_tipo,E,5987.72296
P1|tetto110|nessuna|T2,2010,5,2015,stock_tipo,S,10837.19867
P1|tetto110|nessuna|T2,2010,5,2015,stock_tipo,N,4129.469505
P1|tetto110|nessuna|T2,2010,5,2015,stock_tipo,R,17084.81985
P1|tetto110|nessuna|T2,2010,5,2015,aggregati,produzione_tot,31071.19835
P1|tetto110|nessuna|T2,2010,5,2015,aggregati,consumo_tot,11810.52039
P1|tetto110|nessuna|T2,2010,5,2015,aggregati,investimento_tot,2773.383224
P1|tetto110|nessuna|T2,2010,5,2015,aggregati,importazioni_tot,2597.797348
P1|tetto110|nessuna|T2,2010,5,2015,aggregati,scorte_tot,2254.453755
P1|tetto110|nessuna|T3,2010,1,2011,investimento_tipo,E,960.8518409
P1|tetto110|nessuna|T3,2010,1,2011,investimento_tipo,S,4.199630256
P1|tetto110|nessuna|T3,2010,1,2011,investimento_tipo,N,169.8361625
P1|tetto110|nessuna|T3,2010,1,2011,investimento_tipo,R,997.760756
P1|tetto110|nessuna|T3,2010,1,2011,stock_tipo,E,5561.250484
P1|tetto110|nessuna|T3,2010,1,2011,stock_tipo,S,11626.59632
P1|tetto110|nessuna|T3,2010,1,2011,stock_tipo,N,1859.161324
P1|tetto110|nessuna|T3,2010,1,2011,stock_tipo,R,16926.32691
P1|tetto110|nessuna|T3,2010,1,2011,aggregati,produzione_tot,28688.44897
P1|tetto110|nessuna|T3,2010,1,2011,aggregati,consumo_tot,11060.34561
P1|tetto110|nessuna|T3,2010,1,2011,aggregati,investimento_tot,2132.64839
P1|tetto110|nessuna|T3,2010,1,2011,aggregati,importazioni_tot,2217.189236
P1|tetto110|nessuna|T3,2010,1,2011,aggregati,scorte_tot,2347.477287
P1|tetto110|nessuna|T3,2010,2,2012,investimento_tipo,E,634.3075002
P1|tetto110|nessuna|T3,2010,2,2012,investimento_tipo,S,80.98249923
P1|tetto110|nessuna|T3,2010,2,2012,investimento_tipo,N,436.6576162
P1|tetto110|nessuna|T3,2010,2,2012,investimento_tipo,R,765.2324059
P1|tetto110|nessuna|T3,2010,2,2012,stock_tipo,E,5434.296136
P1|tetto110|nessuna|T3,2010,2,2012,stock_tipo,S,11350.02938
P1|tetto110|nessuna|T3,2010,2,2012,stock_tipo,N,1872.35841
P1|tetto110|nessuna|T3,2010,2,2012,stock_tipo,R,17289.57055
P1|tetto110|nessuna|T3,2010,2,2012,aggregati,produzione_tot,29172.7186
P1|tetto110|nessuna|T3,2010,2,2012,aggregati,consumo_tot,11291.93249
P1|tetto110|nessuna|T3,2010,2,2012,aggregati,investimento_tot,1917.180022
P1|tetto110|nessuna|T3,2010,2,2012,aggregati,importazioni_tot,2306.765186
P1|tetto110|nessuna|T3,2010,2,2012,aggregati,scorte_tot,2789.006646
P1|tetto110|nessuna|T3,2010,3,2013,investimento_tipo,E,996.3499314
P1|tetto110|nessuna|T3,2010,3,2013,investimento_tipo,S,91.26061115
P1|tetto110|nessuna|T3,2010,3,2013,investimento_tipo,N,638.0910007
P1|tetto110|nessuna|T3,2010,3,2013,investimento_tipo,R,802.9002419
P1|tetto110|nessuna|T3,2010,3,2013,stock_tipo,E,5676.914238
P1|tetto110|nessuna|T3,2010,3,2013,stock_tipo,S,11094.16208
P1|tetto110|nessuna|T3,2010,3,2013,stock_tipo,N,2091.665602
P1|tetto110|nessuna|T3,2010,3,2013,stock_tipo,R,17681.85524
P1|tetto110|nessuna|T3,2010,3,2013,aggregati,produzione_tot,29329.00282
P1|tetto110|nessuna|T3,2010,3,2013,aggregati,consumo_tot,11466.99912
P1|tetto110|nessuna|T3,2010,3,2013,aggregati,investimento_tot,2528.601785
P1|tetto110|nessuna|T3,2010,3,2013,aggregati,importazioni_tot,2399.960066
P1|tetto110|nessuna|T3,2010,3,2013,aggregati,scorte_tot,2576.421585
P1|tetto110|nessuna|T3,2010,4,2014,investimento_tipo,E,1185.713629
P1|tetto110|nessuna|T3,2010,4,2014,investimento_tipo,S,298.0431724
P1|tetto110|nessuna|T3,2010,4,2014,investimento_tipo,N,752.7233836
P1|tetto110|nessuna|T3,2010,4,2014,investimento_tipo,R,699.1259276
P1|tetto110|nessuna|T3,2010,4,2014,stock_tipo,E,6072.976667
P1|tetto110|nessuna|T3,2010,4,2014,stock_tipo,S,11052.42094
P1|tetto110|nessuna|T3,2010,4,2014,stock_tipo,N,2376.133733
P1|tetto110|nessuna|T3,2010,4,2014,stock_tipo,R,17961.04912
P1|tetto110|nessuna|T3,2010,4,2014,aggregati,produzione_tot,29688.31309
P1|tetto110|nessuna|T3,2010,4,2014,aggregati,consumo_tot,11633.31157
P1|tetto110|nessuna|T3,2010,4,2014,aggregati,investimento_tot,2935.606112
P1|tetto110|nessuna|T3,2010,4,2014,aggregati,importazioni_tot,2496.920082
P1|tetto110|nessuna|T3,2010,4,2014,aggregati,scorte_tot,2034.416649
P1|tetto110|nessuna|T3,2010,5,2015,investimento_tipo,E,831.1756538
P1|tetto110|nessuna|T3,2010,5,2015,investimento_tipo,S,241.921778
P1|tetto110|nessuna|T3,2010,5,2015,investimento_tipo,N,686.529729
P1|tetto110|nessuna|T3,2010,5,2015,investimento_tipo,R,665.1153385
P1|tetto110|nessuna|T3,2010,5,2015,stock_tipo,E,6068.091745
P1|tetto110|nessuna|T3,2010,5,2015,stock_tipo,S,10945.77507
P1|tetto110|nessuna|T3,2010,5,2015,stock_tipo,N,2535.017131
P1|tetto110|nessuna|T3,2010,5,2015,stock_tipo,R,18199.60174
P1|tetto110|nessuna|T3,2010,5,2015,aggregati,produzione_tot,30773.19546
P1|tetto110|nessuna|T3,2010,5,2015,aggregati,consumo_tot,11833.79599
P1|tetto110|nessuna|T3,2010,5,2015,aggregati,investimento_tot,2424.742499
P1|tetto110|nessuna|T3,2010,5,2015,aggregati,importazioni_tot,2597.797348
P1|tetto110|nessuna|T3,2010,5,2015,aggregati,scorte_tot,2254.453755
P2|lx0.5|li0.1|T1,2010,1,2011,investimento_tipo,E,787.2637488
P2|lx0.5|li0.1|T1,2010,1,2011,investimento_tipo,S,320.3524471
P2|lx0.5|li0.1|T1,2010,1,2011,investimento_tipo,N,589.2148707
P2|lx0.5|li0.1|T1,2010,1,2011,investimento_tipo,R,782.5265082
P2|lx0.5|li0.1|T1,2010,1,2011,stock_tipo,E,5387.662392
P2|lx0.5|li0.1|T1,2010,1,2011,stock_tipo,S,11942.74914
P2|lx0.5|li0.1|T1,2010,1,2011,stock_tipo,N,2278.540032
P2|lx0.5|li0.1|T1,2010,1,2011,stock_tipo,R,16711.09266
P2|lx0.5|li0.1|T1,2010,1,2011,aggregati,produzione_tot,28451.84088
P2|lx0.5|li0.1|T1,2010,1,2011,aggregati,consumo_tot,10837.51719
P2|lx0.5|li0.1|T1,2010,1,2011,aggregati,investimento_tot,2479.357575
P2|lx0.5|li0.1|T1,2010,1,2011,aggregati,importazioni_tot,2217.189236
P2|lx0.5|li0.1|T1,2010,1,2011,aggregati,scorte_tot,2231.570157
P2|lx0.5|li0.1|T1,2010,2,2012,investimento_tipo,E,787.2637488
P2|lx0.5|li0.1|T1,2010,2,2012,investimento_tipo,S,320.3524471
P2|lx0.5|li0.1|T1,2010,2,2012,investimento_tipo,N,589.2148707
P2|lx0.5|li0.1|T1,2010,2,2012,investimento_tipo,R,782.5265082
P2|lx0.5|li0.1|T1,2010,2,2012,stock_tipo,E,5432.153857
P2|lx0.5|li0.1|T1,2010,2,2012,stock_tipo,S,11890.84042
P2|lx0.5|li0.1|T1,2010,2,2012,stock_tipo,N,2340.219081
P2|lx0.5|li0.1|T1,2010,2,2012,stock_tipo,R,17096.74207
P2|lx0.5|li0.1|T1,2010,2,2012,aggregati,produzione_tot,28916.22069
P2|lx0.5|li0.1|T1,2010,2,2012,aggregati,consumo_tot,11108.79218
P2|lx0.5|li0.1|T1,2010,2,2012,aggregati,investimento_tot,2479.357575
P2|lx0.5|li0.1|T1,2010,2,2012,aggregati,importazioni_tot,2306.765186
P2|lx0.5|li0.1|T1,2010,2,2012,aggregati,scorte_tot,2182.599103
P2|lx0.5|li0.1|T1,2010,3,2013,investimento_tipo,E,787.2637488
P2|lx0.5|li0.1|T1,2010,3,2013,investimento_tipo,S,320.3524471
P2|lx0.5|li0.1|T1,2010,3,2013,investimento_tipo,N,589.2148707
P2|lx0.5|li0.1|T1,2010,3,2013,investimento_tipo,R,782.5265082
P2|lx0.5|li0.1|T1,2010,3,2013,stock_tipo,E,5457.356895
P2|lx0.5|li0.1|T1,2010,3,2013,stock_tipo,S,11830.1362
P2|lx0.5|li0.1|T1,2010,3,2013,stock_tipo,N,2397.103465
P2|lx0.5|li0.1|T1,2010,3,2013,stock_tipo,R,17473.23257
P2|lx0.5|li0.1|T1,2010,3,2013,aggregati,produzione_tot,29289.79943
P2|lx0.5|li0.1|T1,2010,3,2013,aggregati,consumo_tot,11287.88216
P2|lx0.5|li0.1|T1,2010,3,2013,aggregati,investimento_tot,2479.357575
P2|lx0.5|li0.1|T1,2010,3,2013,aggregati,importazioni_tot,2399.960066
P2|lx0.5|li0.1|T1,2010,3,2013,aggregati,scorte_tot,2201.003976
P2|lx0.5|li0.1|T1,2010,4,2014,investimento_tipo,E,787.2637488
P2|lx0.5|li0.1|T1,2010,4,2014,investimento_tipo,S,320.3524471
P2|lx0.5|li0.1|T1,2010,4,2014,investimento_tipo,N,589.2148707
P2|lx0.5|li0.1|T1,2010,4,2014,investimento_tipo,R,782.5265082
P2|lx0.5|li0.1|T1,2010,4,2014,stock_tipo,E,5472.028854
P2|lx0.5|li0.1|T1,2010,4,2014,stock_tipo,S,11761.60516
P2|lx0.5|li0.1|T1,2010,4,2014,stock_tipo,N,2422.19039
P2|lx0.5|li0.1|T1,2010,4,2014,stock_tipo,R,17840.78168
P2|lx0.5|li0.1|T1,2010,4,2014,aggregati,produzione_tot,29822.61933
P2|lx0.5|li0.1|T1,2010,4,2014,aggregati,consumo_tot,11477.73183
P2|lx0.5|li0.1|T1,2010,4,2014,aggregati,investimento_tot,2479.357575
P2|lx0.5|li0.1|T1,2010,4,2014,aggregati,importazioni_tot,2489.527622
P2|lx0.5|li0.1|T1,2010,4,2014,aggregati,scorte_tot,2224.945808
P2|lx0.5|li0.1|T1,2010,5,2015,investimento_tipo,E,787.2637488
P2|lx0.5|li0.1|T1,2010,5,2015,investimento_tipo,S,320.3524471
P2|lx0.5|li0.1|T1,2010,5,2015,investimento_tipo,N,589.2148707
P2|lx0.5|li0.1|T1,2010,5,2015,investimento_tipo,R,782.5265082
P2|lx0.5|li0.1|T1,2010,5,2015,stock_tipo,E,5468.887956
P2|lx0.5|li0.1|T1,2010,5,2015,stock_tipo,S,11686.13617
P2|lx0.5|li0.1|T1,2010,5,2015,stock_tipo,N,2393.859826
P2|lx0.5|li0.1|T1,2010,5,2015,stock_tipo,R,18199.60174
P2|lx0.5|li0.1|T1,2010,5,2015,aggregati,produzione_tot,30233.15472
P2|lx0.5|li0.1|T1,2010,5,2015,aggregati,consumo_tot,11697.1926
P2|lx0.5|li0.1|T1,2010,5,2015,aggregati,investimento_tot,2479.357575
P2|lx0.5|li0.1|T1,2010,5,2015,aggregati,importazioni_tot,2584.083026
P2|lx0.5|li0.1|T1,2010,5,2015,aggregati,scorte_tot,2254.453755
P2|lx0.5|li0.1|T3,2010,1,2011,investimento_tipo,E,787.2637488
P2|lx0.5|li0.1|T3,2010,1,2011,investimento_tipo,S,323.4978233
P2|lx0.5|li0.1|T3,2010,1,2011,investimento_tipo,N,589.2148707
P2|lx0.5|li0.1|T3,2010,1,2011,investimento_tipo,R,778.8537706
P2|lx0.5|li0.1|T3,2010,1,2011,stock_tipo,E,5387.662392
P2|lx0.5|li0.1|T3,2010,1,2011,stock_tipo,S,11945.89451
P2|lx0.5|li0.1|T3,2010,1,2011,stock_tipo,N,2278.540032
P2|lx0.5|li0.1|T3,2010,1,2011,stock_tipo,R,16707.41992
P2|lx0.5|li0.1|T3,2010,1,2011,aggregati,produzione_tot,28438.58464
P2|lx0.5|li0.1|T3,2010,1,2011,aggregati,consumo_tot,10843.69014
P2|lx0.5|li0.1|T3,2010,1,2011,aggregati,investimento_tot,2478.830213
P2|lx0.5|li0.1|T3,2010,1,2011,aggregati,importazioni_tot,2217.189236
P2|lx0.5|li0.1|T3,2010,1,2011,aggregati,scorte_tot,2220.196269
P2|lx0.5|li0.1|T3,2010,2,2012,investimento_tipo,E,787.2637488
P2|lx0.5|li0.1|T3,2010,2,2012,investimento_tipo,S,323.4978233
P2|lx0.5|li0.1|T3,2010,2,2012,investimento_tipo,N,589.2148707
P2|lx0.5|li0.1|T3,2010,2,2012,investimento_tipo,R,783.390832
P2|lx0.5|li0.1|T3,2010,2,2012,stock_tipo,E,5434.965131
P2|lx0.5|li0.1|T3,2010,2,2012,stock_tipo,S,11897.06034
P2|lx0.5|li0.1|T3,2010,2,2012,stock_tipo,N,2348.159437
P2|lx0.5|li0.1|T3,2010,2,2012,stock_tipo,R,17094.02088
P2|lx0.5|li0.1|T3,2010,2,2012,aggregati,produzione_tot,28904.11705
P2|lx0.5|li0.1|T3,2010,2,2012,aggregati,consumo_tot,11106.43725
P2|lx0.5|li0.1|T3,2010,2,2012,aggregati,investimento_tot,2483.367275
P2|lx0.5|li0.1|T3,2010,2,2012,aggregati,importazioni_tot,2306.765186
P2|lx0.5|li0.1|T3,2010,2,2012,aggregati,scorte_tot,2163.283916
P2|lx0.5|li0.1|T3,2010,3,2013,investimento_tipo,E,787.2637488
P2|lx0.5|li0.1|T3,2010,3,2013,investimento_tipo,S,323.4978233
P2|lx0.5|li0.1|T3,2010,3,2013,investimento_tipo,N,589.2148707
P2|lx0.5|li0.1|T3,2010,3,2013,investimento_tipo,R,783.390832
P2|lx0.5|li0.1|T3,2010,3,2013,stock_tipo,E,5473.035947
P2|lx0.5|li0.1|T3,2010,3,2013,stock_tipo,S,11839.19922
P2|lx0.5|li0.1|T3,2010,3,2013,stock_tipo,N,2409.386742
P2|lx0.5|li0.1|T3,2010,3,2013,stock_tipo,R,17471.44033
P2|lx0.5|li0.1|T3,2010,3,2013,aggregati,produzione_tot,29259.59136
P2|lx0.5|li0.1|T3,2010,3,2013,aggregati,consumo_tot,11294.84037
P2|lx0.5|li0.1|T3,2010,3,2013,aggregati,investimento_tot,2483.367275
P2|lx0.5|li0.1|T3,2010,3,2013,aggregati,importazioni_tot,2399.960066
P2|lx0.5|li0.1|T3,2010,3,2013,aggregati,scorte_tot,2151.930533
P2|lx0.5|li0.1|T3,2010,4,2014,investimento_tipo,E,787.2637488
P2|lx0.5|li0.1|T3,2010,4,2014,investimento_tipo,S,323.4978233
P2|lx0.5|li0.1|T3,2010,4,2014,investimento_tipo,N,589.2148707
P2|lx0.5|li0.1|T3,2010,4,2014,investimento_tipo,R,783.390832
P2|lx0.5|li0.1|T3,2010,4,2014,stock_tipo,E,5502.389493
P2|lx0.5|li0.1|T3,2010,4,2014,stock_tipo,S,11773.29706
P2|lx0.5|li0.1|T3,2010,4,2014,stock_tipo,N,2438.145074
P2|lx0.5|li0.1|T3,2010,4,2014,stock_tipo,R,17839.89633
P2|lx0.5|li0.1|T3,2010,4,2014,aggregati,produzione_tot,29814.80073
P2|lx0.5|li0.1|T3,2010,4,2014,aggregati,consumo_tot,11477.9421
P2|lx0.5|li0.1|T3,2010,4,2014,aggregati,investimento_tot,2483.367275
P2|lx0.5|li0.1|T3,2010,4,2014,aggregati,importazioni_tot,2491.174412
P2|lx0.5|li0.1|T3,2010,4,2014,aggregati,scorte_tot,2167.838807
P2|lx0.5|li0.1|T3,2010,5,2015,investimento_tipo,E,787.2637488
P2|lx0.5|li0.1|T3,2010,5,2015,investimento_tipo,S,323.4978233
P2|lx0.5|li0.1|T3,2010,5,2015,investimento_tipo,N,589.2148707
P2|lx0.5|li0.1|T3,2010,5,2015,investimento_tipo,R,783.390832
P2|lx0.5|li0.1|T3,2010,5,2015,stock_tipo,E,5518.064491
P2|lx0.5|li0.1|T3,2010,5,2015,stock_tipo,S,11700.25867
P2|lx0.5|li0.1|T3,2010,5,2015,stock_tipo,N,2415.391245
P2|lx0.5|li0.1|T3,2010,5,2015,stock_tipo,R,18199.60174
P2|lx0.5|li0.1|T3,2010,5,2015,aggregati,produzione_tot,30299.73524
P2|lx0.5|li0.1|T3,2010,5,2015,aggregati,consumo_tot,11678.41159
P2|lx0.5|li0.1|T3,2010,5,2015,aggregati,investimento_tot,2483.367275
P2|lx0.5|li0.1|T3,2010,5,2015,aggregati,importazioni_tot,2597.797348
P2|lx0.5|li0.1|T3,2010,5,2015,aggregati,scorte_tot,2254.453755
P2|lx0.5|li0.5|T1,2010,1,2011,investimento_tipo,E,787.2637488
P2|lx0.5|li0.5|T1,2010,1,2011,investimento_tipo,S,396.5889293
P2|lx0.5|li0.5|T1,2010,1,2011,investimento_tipo,N,589.2148707
P2|lx0.5|li0.5|T1,2010,1,2011,investimento_tipo,R,704.42662
P2|lx0.5|li0.5|T1,2010,1,2011,stock_tipo,E,5387.662392
P2|lx0.5|li0.5|T1,2010,1,2011,stock_tipo,S,12018.98562
P2|lx0.5|li0.5|T1,2010,1,2011,stock_tipo,N,2278.540032
P2|lx0.5|li0.5|T1,2010,1,2011,stock_tipo,R,16632.99277
P2|lx0.5|li0.5|T1,2010,1,2011,aggregati,produzione_tot,28382.3011
P2|lx0.5|li0.5|T1,2010,1,2011,aggregati,consumo_tot,10805.73419
P2|lx0.5|li0.5|T1,2010,1,2011,aggregati,investimento_tot,2477.494169
P2|lx0.5|li0.5|T1,2010,1,2011,aggregati,importazioni_tot,2217.189236
P2|lx0.5|li0.5|T1,2010,1,2011,aggregati,scorte_tot,2247.815842
P2|lx0.5|li0.5|T1,2010,2,2012,investimento_tipo,E,787.2637488
P2|lx0.5|li0.5|T1,2010,2,2012,investimento_tipo,S,396.5889293
P2|lx0.5|li0.5|T1,2010,2,2012,investimento_tipo,N,589.2148707
P2|lx0.5|li0.5|T1,2010,2,2012,investimento_tipo,R,800.9061478
P2|lx0.5|li0.5|T1,2010,2,2012,stock_tipo,E,5431.118947
P2|lx0.5|li0.5|T1,2010,2,2012,stock_tipo,S,12041.58676
P2|lx0.5|li0.5|T1,2010,2,2012,stock_tipo,N,2341.614098
P2|lx0.5|li0.5|T1,2010,2,2012,stock_tipo,R,17038.87664
P2|lx0.5|li0.5|T1,2010,2,2012,aggregati,produzione_tot,28985.0345
P2|lx0.5|li0.5|T1,2010,2,2012,aggregati,consumo_tot,11070.49679
P2|lx0.5|li0.5|T1,2010,2,2012,aggregati,investimento_tot,2573.973697
P2|lx0.5|li0.5|T1,2010,2,2012,aggregati,importazioni_tot,2306.765186
P2|lx0.5|li0.5|T1,2010,2,2012,aggregati,scorte_tot,2185.441158
P2|lx0.5|li0.5|T1,2010,3,2013,investimento_tipo,E,787.2637488
P2|lx0.5|li0.5|T1,2010,3,2013,investimento_tipo,S,396.5889293
P2|lx0.5|li0.5|T1,2010,3,2013,investimento_tipo,N,589.2148707
P2|lx0.5|li0.5|T1,2010,3,2013,investimento_tipo,R,800.9061478
P2|lx0.5|li0.5|T1,2010,3,2013,stock_tipo,E,5457.402734
P2|lx0.5|li0.5|T1,2010,3,2013,stock_tipo,S,12049.78393
P2|lx0.5|li0.5|T1,2010,3,2013,stock_tipo,N,2399.543593
P2|lx0.5|li0.5|T1,2010,3,2013,stock_tipo,R,17435.12105
P2|lx0.5|li0.5|T1,2010,3,2013,aggregati,produzione_tot,29326.07429
P2|lx0.5|li0.5|T1,2010,3,2013,aggregati,consumo_tot,11264.57132
P2|lx0.5|li0.5|T1,2010,3,2013,aggregati,investimento_tot,2573.973697
